LATITUDE,LONGITUDE,ZIP_CODE_IMPUTED
40.709682,-73.89891,11385
40.65085,-73.9733,11218
40.574356,-74.10377,10306
40.57104,-74.10919,10306
40.668434,-73.80062,11436
40.66496,-73.90358,11212
40.855923,-73.87488,10458
40.60503,-74.17048,10314
40.54929,-74.1859,10312
40.63215,-73.96461,11230
40.683903,-73.82496,11419
40.73965,-73.746376,11364
40.624546,-74.13664,10302
40.63611,-74.13754,10302
40.62731,-74.08307,10304
40.603134,-74.13953,10314
40.62409,-74.1525,10303
40.59876,-73.945435,11229
40.648823,-73.971565,11218
40.731274,-73.99404,10003
40.68903,-73.9588,11238
40.61778,-74.15502,10314
40.694923,-73.986176,11201
40.64125,-73.89133,11236
40.66525,-73.73952,11422
40.866158,-73.86258,10467
40.854973,-73.89251,10457
40.63242,-74.1334,10302
40.887802,-73.86046,10466
40.72286,-73.93904,11222
40.613873,-74.13273,10314
40.56504,-74.12132,10306
40.77223,-73.829575,11354
40.75196,-73.85456,11368
40.830055,-73.88641,10459
40.603985,-74.13529,10314
40.820564,-73.905235,10456
40.68142,-73.83368,11417
40.82419,-73.8717,10472
40.63608,-74.136444,10302
40.703636,-73.75233,11429
40.590195,-74.18758,10314
40.676952,-73.888596,11207
40.742573,-73.81608,11355
40.899494,-73.89619,10471
40.739056,-73.86287,11368
40.523766,-74.218475,10309
40.730564,-73.890564,11378
40.886616,-73.81012,10803
40.787308,-73.80509,11357
40.802345,-73.96812,10025
40.765167,-73.88428,11370
40.639545,-74.137695,10302
40.590206,-74.19159,10314
40.645542,-73.97592,11218
40.712997,-73.843956,11375
40.745605,-73.73504,11426
40.753326,-73.72558,11362
40.559486,-74.12246,10306
40.76691,-73.93637,11106
40.69648,-73.89757,11385
40.634926,-74.13443,10302
40.77161,-73.87135,11371
40.57325,-74.12988,10306
40.60618,-74.14075,10314
40.875633,-73.912796,10463
40.84596,-73.862595,10462
40.72706,-73.870636,11379
40.818436,-73.9614,10115
40.69736,-73.94667,11206
40.730946,-73.84859,11375
40.61311,-74.140755,10314
40.633747,-74.14612,10303
40.71774,-73.873215,11379
40.673073,-73.84575,11417
40.72382,-73.868774,11379
40.819565,-73.93246,10039
40.830383,-73.857,10472
40.787247,-73.820564,11357
40.59095,-73.96652,11223
40.76926,-73.801834,11358
40.660576,-73.84221,11414
40.682365,-73.80778,11420
40.53995,-74.2037,10309
40.628033,-74.13584,10302
40.882896,-73.79371,10464
40.770676,-73.77182,11361
40.727238,-73.782005,11432
40.575928,-74.14338,10306
40.60082,-74.180466,10314
40.773113,-73.84643,11354
40.586636,-74.154396,10314
40.71053,-73.92075,11237
40.606117,-74.14075,10314
40.630604,-74.14074,10302
40.673008,-73.81334,11420
40.72476,-73.75523,11427
40.729095,-74.00932,10014
40.70458,-73.896,11385
40.702557,-73.76233,11412
40.697117,-73.74839,11412
40.65874,-73.98535,11215
40.74184,-73.88101,11373
40.705128,-73.82819,11415
40.57477,-74.11149,10306
40.712414,-73.875435,11379
40.74024,-73.94508,11101
40.829487,-73.81962,10465
40.873123,-73.86133,10467
40.656963,-74.0088,11232
40.59595,-74.07282,10305
40.586113,-74.1927,10311
40.627922,-74.13292,10302
40.690723,-73.86182,11421
40.804443,-73.91917,10456
40.608765,-74.15957,10314
40.72738,-73.872574,11379
40.65657,-73.918434,11212
40.55933,-74.162224,10308
40.7032,-73.751144,11412
40.616585,-74.178055,10311
40.742016,-73.83982,11355
40.721638,-74.01192,10005
40.62441,-74.1396,10302
40.640892,-73.95929,11226
40.720314,-73.91052,11378
40.61507,-74.14252,10314
40.57741,-73.88725,11697
40.71152,-73.764366,11423
40.586338,-73.9912,11224
40.533756,-74.157585,10312
40.68329,-73.85618,11416
40.750668,-73.784294,11365
40.680103,-73.7577,11413
40.868958,-73.91584,10034
40.757843,-73.860466,11368
40.700237,-73.90525,11385
40.556843,-74.15492,10308
40.62411,-74.16344,10303
40.69979,-73.771835,11433
40.791435,-73.85044,11356
40.73152,-73.91746,11378
40.608673,-73.9544,11229
40.844536,-73.854706,10462
40.687824,-73.99328,11201
40.678867,-73.87087,11208
40.752403,-73.79014,11358
40.69953,-73.983315,11251
40.697617,-73.82858,11418
40.719276,-73.81569,11367
40.771843,-73.95907,10021
40.710197,-73.99645,10002
40.86139,-73.87025,10467
40.815083,-73.90012,10455
40.636326,-73.89893,11236
40.603607,-74.169754,10314
40.58623,-74.162895,10314
40.879196,-73.817566,10475
40.77292,-73.845505,11354
40.587784,-74.16558,10314
40.809616,-73.85323,10473
40.674026,-73.87236,11208
40.579975,-74.15932,10314
40.70461,-73.830925,11415
40.73613,-73.92569,11104
40.642292,-73.90449,11236
40.699635,-73.953514,11206
40.608105,-74.13512,10314
40.59909,-73.74925,11691
40.61411,-74.16548,10314
40.673485,-73.87969,11208
40.627632,-73.93652,11210
40.639755,-74.1339,10302
40.75154,-73.942,11101
40.54773,-74.22124,10309
40.639896,-74.16506,10303
40.581657,-73.961395,11235
40.69801,-73.78783,11433
40.62007,-74.16729,10314
40.689713,-73.840775,11416
40.70867,-73.83419,11418
40.68648,-73.844925,11416
40.63589,-74.13488,10302
40.850224,-73.88257,10460
40.617764,-74.154854,10314
40.62086,-74.16078,10314
40.705868,-73.787346,11433
40.66004,-73.91509,11212
40.707737,-73.81765,11435
40.680553,-73.90858,11233
40.753773,-73.7964,11358
40.608917,-73.95216,11229
40.66611,-73.79722,11436
40.62883,-74.1445,10302
40.6237,-74.113594,10310
40.845596,-73.864334,10462
40.65586,-73.98022,11215
40.608433,-74.140976,10314
40.679317,-73.98176,11217
40.804344,-73.91332,10454
40.69801,-73.887886,11385
40.577,-74.083534,10305
40.564514,-74.15295,10308
40.59887,-73.976944,11223
40.57615,-74.19054,10311
40.764057,-73.75911,11361
40.61089,-74.10142,10301
40.632084,-74.147354,10303
40.606667,-73.949844,11229
40.58249,-74.15072,10314
40.606007,-73.95583,11229
40.7607,-73.97564,10022
40.62356,-74.14914,10303
40.86114,-73.91337,10453
40.63225,-74.00577,11219
40.613693,-74.16274,10314
40.544018,-74.16815,10312
40.723648,-74.00613,10013
40.723007,-73.90458,11378
40.618824,-74.143,10302
40.699833,-73.98981,11201
40.66757,-73.97772,11216
40.655254,-73.899765,11236
40.621002,-73.93269,11234
40.82546,-73.86595,10472
40.612114,-74.10018,10301
40.592003,-73.957016,11235
40.703674,-73.81396,11435
40.596542,-73.79268,11692
40.593384,-73.94442,11229
40.728996,-73.97154,10009
40.74264,-73.87677,11373
40.83413,-73.87475,10472
40.681007,-73.986115,11217
40.907013,-73.90509,10471
40.63259,-74.16037,10303
40.739964,-73.927864,11101
40.893955,-73.85368,10466
40.6855,-73.75268,11413
40.835648,-73.837036,10461
40.667896,-73.82752,11420
40.865208,-73.84336,10469
40.7907,-73.84989,11356
40.855553,-73.83013,10461
40.763893,-73.936264,11106
40.638832,-74.164955,10303
40.68379,-73.80978,11420
40.63071,-74.131485,10302
40.72161,-73.98904,10002
40.569763,-74.149345,10306
40.718334,-73.83349,11375
40.847332,-73.831375,10461
40.838196,-73.87173,10460
40.530132,-74.22495,10309
40.71491,-73.90908,11378
40.70862,-74.01512,10006
40.624195,-74.07816,10304
40.868275,-73.8399,10469
40.700798,-73.894585,11385
40.72571,-73.89972,11378
40.61759,-74.15361,10314
40.837284,-73.9468,10032
40.602795,-73.94132,11229
40.60802,-74.12498,10314
40.808453,-73.9154,10454
40.672596,-73.88227,11208
40.81622,-73.92125,10451
40.69595,-73.75288,11412
40.70186,-73.88192,11385
40.579185,-74.09941,10306
40.556427,-74.19773,10312
40.865242,-73.90593,10468
40.62731,-73.98539,11204
40.61106,-74.16834,10314
40.724335,-73.94909,11222
40.85404,-73.88646,10458
40.51577,-74.24355,10307
40.712463,-73.99232,10002
40.608307,-74.12625,10314
40.578823,-74.15556,10314
40.823353,-73.95108,10031
40.75122,-73.76929,11364
40.741367,-73.7938,11365
40.619965,-74.136086,10314
40.603695,-74.12445,10314
40.59057,-74.163025,10314
40.653015,-74.01285,11232
40.77521,-73.74134,11363
40.60233,-73.967735,11223
40.65822,-73.90588,11212
40.583538,-73.949615,11235
40.538803,-74.15881,10312
40.623024,-74.14934,10314
40.86955,-73.85855,10469
40.738712,-73.84657,11375
40.52721,-74.19035,10312
40.888798,-73.85316,10466
40.61295,-74.12464,10314
40.878754,-73.89962,10463
40.87388,-73.8478,10469
40.829357,-73.8536,10472
40.609882,-74.16503,10314
40.879612,-73.9145,10463
40.574207,-74.11201,10306
40.689724,-73.78585,11433
40.786602,-73.956726,10128
40.86939,-73.84997,10469
40.702908,-73.76096,11412
40.65416,-73.91353,11212
40.639877,-74.13384,10302
40.774307,-73.73959,11363
40.747486,-73.72892,11362
40.55074,-74.14265,10308
40.606564,-73.950775,11229
40.772236,-73.98031,10023
40.813362,-73.85773,10473
40.681488,-73.765335,11434
40.611816,-74.132324,10314
40.506836,-74.24522,10307
40.711628,-73.729385,11429
40.60289,-74.1275,10314
40.638474,-74.1301,10302
40.71972,-73.98281,10002
40.87837,-73.82423,10475
40.74163,-73.9446,11101
40.624313,-74.14988,10303
40.67794,-73.84185,11417
40.636986,-74.162384,10303
40.555996,-74.17095,10312
40.728138,-73.90881,11378
40.70222,-73.94628,11206
40.617634,-74.154205,10314
40.806957,-73.96711,10025
40.676937,-73.8704,11208
40.83625,-73.82022,10465
40.698666,-73.89394,11385
40.711468,-73.80919,11435
40.676685,-73.84371,11417
40.801624,-73.90968,10454
40.617134,-74.16527,10314
40.82705,-73.87104,10472
40.765285,-73.80144,11358
40.820393,-73.91397,10455
40.69406,-73.78732,11433
40.67383,-73.9759,11215
40.832386,-73.86457,10472
40.6405,-73.88814,11236
40.74623,-73.89037,11373
40.62587,-74.13456,10302
40.87116,-73.91402,10034
40.553562,-74.15024,10308
40.60057,-74.11339,10301
40.61982,-74.0238,11209
40.6135,-74.132484,10314
40.727,-73.880806,11379
40.73516,-73.89784,11377
40.57247,-74.169876,10314
40.593155,-74.1535,10314
40.59455,-73.97571,11223
40.74464,-73.83355,11355
40.71814,-73.95525,11211
40.63592,-73.95247,11210
40.886177,-73.8068,10803
40.718548,-73.94337,11211
40.630272,-74.14221,10302
40.612713,-74.141235,10314
40.826786,-73.890915,10459
40.614197,-73.947464,11234
40.71949,-73.810585,11432
40.609295,-74.16519,10314
40.882328,-73.85369,10469
40.742107,-73.85368,11368
40.739727,-73.94245,11101
40.82641,-73.90961,10456
40.78522,-73.8185,11357
40.7367,-73.974464,10016
40.7213,-73.94874,11222
40.71869,-73.791245,11432
40.632816,-74.07686,10301
40.823143,-73.89043,10459
40.734734,-73.762505,11364
40.83179,-73.93535,10039
40.61483,-74.14255,10314
40.608948,-74.15805,10314
40.54895,-74.17477,10312
40.641857,-73.983925,11218
40.64703,-74.0892,10301
40.712025,-73.87923,11379
40.62542,-74.176895,10303
40.693054,-73.86614,11421
40.63196,-74.1228,10310
40.64031,-73.90984,11236
40.75178,-73.942955,11101
40.57748,-73.88747,11697
40.71474,-73.88698,11379
40.63684,-74.128845,10310
40.62795,-74.15133,10303
40.672348,-73.91409,11233
40.843857,-73.83044,10461
40.726326,-73.91217,11378
40.624195,-74.16401,10303
40.617065,-73.9157,11234
40.58102,-73.83289,11694
40.692726,-73.81065,11436
40.587513,-73.81519,11693
40.73895,-73.84743,11368
40.732353,-73.951996,11222
40.744072,-73.77503,11364
40.53618,-74.23716,10309
40.703686,-73.965065,11249
40.792534,-73.841705,11356
40.689507,-73.764366,11412
40.810406,-73.9067,10455
40.86913,-73.89582,10468
40.60559,-74.00901,11214
40.73416,-73.98863,10003
40.754242,-73.974,10017
40.60388,-74.13064,10314
40.713398,-73.95641,11211
40.678574,-73.828125,11420
40.860115,-73.82835,10475
40.60863,-74.13081,10314
40.60044,-74.16295,10314
40.68332,-73.982056,11217
40.575184,-74.1278,10306
40.635624,-73.89565,11236
40.804558,-73.91253,10472
40.70606,-73.87593,11379
40.882446,-73.856674,10469
40.608257,-74.16212,10314
40.75535,-73.975494,10017
40.635048,-74.15172,10303
40.839897,-73.88584,10460
40.7084,-74.00479,10038
40.617176,-74.13227,10314
40.822945,-73.86819,10473
40.84862,-73.828,10461
40.716362,-73.94783,11211
40.72082,-73.892265,11378
40.769024,-73.81641,11354
40.658695,-73.93696,11203
40.56547,-74.18292,10312
40.701195,-73.98725,11251
40.741386,-73.75649,11364
40.82899,-73.83658,10465
40.736153,-73.86755,11373
40.725224,-73.7548,11427
40.584267,-74.15436,10314
40.83328,-73.93916,10032
40.82589,-73.86185,10472
40.66682,-73.7612,11413
40.625656,-73.93823,11210
40.634647,-74.14583,10303
40.700592,-73.950294,11206
40.60891,-74.1322,10314
40.71168,-73.73758,11412
40.805626,-73.92238,10454
40.736046,-73.87278,11373
40.581985,-73.95099,11235
40.651005,-73.96436,11226
40.803436,-73.91941,10454
40.665955,-73.877655,11208
40.70381,-74.00833,10005
40.580082,-73.83627,11694
40.743935,-73.78919,11365
40.790302,-73.80019,11357
40.60745,-74.130875,10314
40.605183,-74.132965,10314
40.797276,-73.91871,10454
40.71082,-73.84669,11375
40.59178,-73.95901,11235
40.76792,-73.81155,11354
40.632355,-73.95084,11210
40.62276,-74.16493,10303
40.86044,-73.82729,10475
40.705647,-73.87677,11385
40.7427,-73.99297,10010
40.601387,-74.19356,10314
40.704212,-73.87617,11385
40.60533,-74.13388,10314
40.77436,-73.843636,11354
40.832127,-73.89884,10456
40.611786,-73.94601,11229
40.66268,-73.78189,11430
40.69928,-73.90479,11385
40.7665,-73.74561,11363
40.858902,-73.87068,10467
40.819443,-73.93369,10039
40.76301,-73.87532,11369
40.58314,-73.98142,12235
40.689583,-73.99468,11201
40.89661,-73.8607,10470
40.72103,-73.904106,11378
40.71935,-73.91233,11378
40.604515,-74.166214,10314
40.669556,-73.85012,11414
40.86265,-73.83801,10469
40.53549,-74.21829,10309
40.69918,-73.941284,11206
40.8023,-73.930115,10035
40.63099,-74.16637,10303
40.67951,-73.87919,11208
40.57896,-73.84566,11694
40.73266,-73.7358,11427
40.597202,-74.095024,10304
40.66917,-73.98631,11215
40.611404,-74.131226,10314
40.681927,-73.87072,11208
40.868546,-73.83906,10469
40.74783,-73.88208,11368
40.625824,-74.15524,10303
40.737934,-73.98801,10003
40.723602,-73.731766,11428
40.728954,-73.847565,11375
40.648277,-73.90303,11236
40.746998,-73.89646,11377
40.703415,-73.82149,11418
40.603683,-73.9554,11229
40.60703,-74.121,10314
40.58394,-73.937515,11235
40.55846,-74.14305,10306
40.5987,-74.140045,10314
40.71737,-73.946556,11211
40.5086,-74.223785,10309
40.73534,-73.7557,11364
40.617332,-74.16838,10314
40.76707,-73.79173,11358
40.613014,-74.18008,10311
40.678787,-73.84427,11417
40.603256,-74.13766,10314
40.724182,-73.911354,11378
40.861946,-73.82803,10475
40.861343,-73.86749,10467
40.7437,-73.83594,11364
40.879852,-73.86929,10467
40.608913,-74.1212,10314
40.64076,-73.97502,11218
40.71823,-73.85398,11375
40.765522,-73.9472,10044
40.650497,-73.905495,11236
40.816788,-73.88709,10474
40.62643,-74.0888,10301
40.670715,-73.77697,11434
40.723267,-73.83833,11375
40.717236,-73.80824,11432
40.67153,-73.82639,11420
40.638268,-73.975494,11218
40.613808,-74.15248,10314
40.622955,-74.15833,10303
40.591145,-73.9647,11235
40.546135,-74.17963,10312
40.726295,-73.84104,11375
40.539078,-74.16257,10312
40.760174,-73.84398,11368
40.705936,-74.0087,10005
40.707214,-74.002754,10038
40.617855,-74.14125,10314
40.72266,-73.997986,10012
40.618435,-74.15714,10314
40.77693,-73.84713,11356
40.580868,-73.93711,11235
40.858803,-73.84647,10469
40.61698,-74.13447,10314
40.828384,-73.95078,10031
40.697426,-73.76715,11412
40.62518,-74.16548,10303
40.57299,-74.13636,10306
40.530872,-74.19399,10309
40.728462,-73.83897,11375
40.855835,-73.881,10460
40.80495,-73.883995,10474
40.637253,-74.160446,10303
40.52205,-74.19147,10309
40.81832,-73.92637,10451
40.649776,-73.903465,11236
40.608982,-73.91406,11234
40.776787,-73.823074,11354
40.596966,-73.983345,11223
40.54042,-74.22428,10309
40.583836,-74.15596,10314
40.88453,-73.89218,10463
40.81099,-73.881,10474
40.639378,-74.16849,10303
40.77518,-73.76958,11360
40.74611,-73.97784,10016
40.612064,-74.15154,10314
40.633747,-74.03428,11209
40.700535,-73.90984,11385
40.699863,-73.787605,11433
40.71502,-73.95178,11211
40.816166,-73.91338,10455
40.73834,-73.9273,11104
40.74787,-73.87216,11373
40.74021,-73.98216,10010
40.749676,-73.94372,11101
40.60469,-73.967735,11223
40.727848,-73.92923,11211
40.54801,-74.19462,10312
40.63481,-73.94978,11210
40.58828,-73.9515,11235
40.591766,-74.18683,10314
40.60053,-74.12391,10314
40.608658,-74.12753,10314
40.729813,-73.889275,11378
40.892754,-73.861115,10466
40.7025,-73.91985,11237
40.684597,-73.81394,11419
40.814583,-73.91393,10455
40.709694,-73.79352,11432
40.61751,-74.13647,10314
40.533882,-74.16231,10312
40.538624,-74.23743,10307
40.62013,-74.13718,10314
40.901554,-73.85643,10470
40.71379,-73.79188,11432
40.817078,-73.95356,10027
40.741608,-73.88295,11373
40.67579,-73.878365,11208
40.68302,-73.81248,11420
40.743423,-73.984024,10016
40.638718,-73.90053,11236
40.67781,-73.89807,11207
40.728275,-73.8913,11378
40.608803,-74.066475,10305
40.747204,-73.97413,10016
40.726414,-73.88919,11379
40.68467,-73.87136,11208
40.63076,-74.1604,10303
40.87402,-73.8868,10458
40.75319,-73.90803,11377
40.52891,-74.18752,10312
40.56534,-74.11494,10306
40.78085,-73.84508,11356
40.70971,-74.01656,10280
40.68801,-73.84895,11416
40.702156,-73.83879,11419
40.771336,-73.98332,10023
40.753044,-73.99286,10122
40.61324,-74.12045,10314
40.714954,-73.76464,11423
40.6444,-73.9431,11203
40.55051,-74.14477,10308
40.6361,-74.161354,10303
40.6135,-74.08694,10304
40.649624,-73.95313,11226
40.65474,-73.94041,11203
40.568832,-73.882065,11697
40.748394,-73.89753,11377
40.662342,-73.88053,11207
40.740246,-73.97611,10016
40.81334,-73.941414,10037
40.735252,-73.97969,10010
40.759422,-73.825676,11355
40.650463,-74.014656,11220
40.688454,-73.930176,11221
40.749477,-73.99175,10001
40.719597,-73.97791,10009
40.607426,-73.94301,11229
40.64525,-74.016815,11220
40.7806,-73.98556,10023
40.760517,-73.79343,11358
40.635956,-74.1466,10303
40.74594,-73.990585,10001
40.67945,-73.858,11416
40.81876,-73.90349,10456
40.599426,-74.137794,10314
40.682484,-73.953735,11216
40.771328,-73.91454,11102
40.81328,-73.958496,10027
40.83639,-73.88485,10460
40.748615,-73.97715,10016
40.804623,-73.93726,10035
40.7075,-74.011925,10005
40.675373,-73.780754,11434
40.81369,-73.93128,10030
40.768353,-73.9079,11105
40.673706,-73.95292,11216
40.65785,-73.75086,11413
40.626972,-73.963646,11230
40.71738,-73.90769,11378
40.68071,-73.79155,11434
40.679726,-73.95784,11238
40.685852,-73.911766,11207
40.667404,-73.793785,11436
40.65728,-74.000305,11232
40.678265,-73.88355,11208
40.65926,-73.99927,11232
40.627743,-74.07752,10304
40.72521,-73.94648,11222
40.736103,-73.98513,10003
40.704693,-73.92869,11237
40.592865,-74.185265,10314
40.89558,-73.86423,10470
40.75622,-73.97363,10022
40.65166,-74.01365,11220
40.701946,-73.89476,11385
40.629555,-74.13727,10302
40.643913,-73.97013,11235
40.836864,-73.915405,10452
40.652264,-73.959175,11226
40.66838,-73.91958,11233
40.709106,-73.870125,11385
40.87323,-73.889435,10468
40.627674,-73.9647,11230
40.64766,-73.97703,11218
40.619972,-73.98933,11204
40.681736,-73.97531,11217
40.704636,-73.93312,11206
40.749584,-73.898285,11377
40.66447,-73.95456,11225
40.69823,-73.84931,11418
40.895245,-73.87967,10466
40.664703,-73.98343,11215
40.685684,-73.84675,11416
40.812485,-73.92917,10451
40.898064,-73.853325,10466
40.84056,-73.84144,10461
40.605965,-73.95964,11229
40.755276,-73.92311,11101
40.814217,-73.92946,10451
40.83598,-73.88366,10460
40.727432,-73.92556,11378
40.747784,-73.83318,11355
40.73382,-73.992546,10003
40.697258,-73.982254,11201
40.59651,-73.98328,11223
40.68194,-73.99054,11217
40.757942,-73.97133,10022
40.61588,-73.9832,11204
40.586277,-74.1619,10314
40.67424,-73.80117,11436
40.758102,-73.80054,11358
40.640793,-73.95592,11226
40.68492,-73.94132,11221
40.611313,-73.974525,11204
40.76032,-73.83463,11354
40.636684,-73.74054,11422
40.814777,-73.91447,10455
40.862717,-73.90096,10468
40.84837,-73.84995,10461
40.609936,-74.01169,11228
40.709534,-73.768196,11423
40.655117,-73.92254,11212
40.684547,-73.97876,11217
40.538647,-74.16811,10312
40.76096,-73.8297,11354
40.739204,-73.91855,11377
40.654118,-73.96162,11226
40.676132,-73.799995,11436
40.604637,-74.13168,10314
40.865692,-73.81303,10475
40.666367,-73.76433,11422
40.632988,-73.97637,11218
40.769478,-73.91707,11102
40.650776,-73.98095,11218
40.66544,-73.99079,11215
40.764843,-73.9473,10044
40.623295,-74.000755,11219
40.64091,-74.168755,10303
40.743507,-73.98832,10010
40.85519,-73.92762,10040
40.668858,-73.76934,11434
40.72648,-73.999016,10012
40.758457,-73.99462,10018
40.734024,-73.95177,11222
40.6638,-73.98418,11215
40.86454,-73.923874,10034
40.772816,-73.96808,10065
40.75561,-73.78921,11358
40.60586,-73.98583,11223
40.651386,-73.889465,11207
40.74255,-73.917725,11377
40.64727,-73.90756,11236
40.786148,-73.94946,10029
40.703526,-73.94773,11206
40.69782,-73.94969,11206
40.644436,-73.94405,11203
40.730408,-73.98325,10009
40.76384,-73.828636,11354
40.598766,-73.95709,11229
40.769962,-73.982666,10023
40.623318,-74.01986,11209
40.68246,-73.87181,11208
40.74597,-73.78975,11365
40.697052,-73.81391,11435
40.620876,-73.96443,11230
40.82185,-73.89737,10459
40.546635,-74.16609,10312
40.801514,-73.934395,10035
40.658886,-73.96054,11225
40.61051,-73.95751,11230
40.647198,-73.91172,11236
40.641666,-73.9368,11203
40.81334,-73.92672,10451
40.75774,-73.96335,10022
40.703007,-73.94309,11206
40.673965,-73.98571,11215
40.829254,-73.94097,10031
40.7408,-73.89964,11378
40.75107,-73.9877,10018
40.65209,-73.92651,11203
40.684013,-73.863365,11416
40.709553,-73.950554,11206
40.705997,-74.01314,10275
40.701202,-73.76481,11412
40.570988,-74.093,10306
40.69798,-73.97401,11205
40.880943,-73.84364,10466
40.79267,-73.95018,10029
40.862667,-73.90087,10468
40.734646,-73.990814,10003
40.751053,-73.98267,10018
40.822105,-73.88821,10459
40.714214,-73.949394,11211
40.684597,-73.98122,11217
40.636528,-73.91169,11236
40.765907,-73.86659,11369
40.86294,-73.902145,10468
40.80638,-73.93594,10035
40.66654,-73.736374,11422
40.54533,-74.166,10312
40.61056,-73.95706,11229
40.59141,-74.15324,10314
40.823524,-73.949814,10031
40.675087,-73.72972,11422
40.69674,-73.937416,11206
40.8563,-73.88245,10458
40.840755,-73.865845,10460
40.681374,-73.982925,11217
40.74609,-73.994194,10001
40.824886,-73.94677,10031
40.711365,-73.73154,11429
40.75725,-73.90839,11377
40.642326,-74.023964,11220
40.581356,-73.96737,12235
40.539566,-74.162994,10312
40.73453,-73.99991,10014
40.852665,-73.90038,10457
40.741955,-73.98509,10010
40.82047,-73.89104,10474
40.596165,-73.99622,11214
40.57921,-73.98171,11224
40.74976,-73.99523,10001
40.67602,-73.985146,11215
40.70755,-73.83084,11415
40.749165,-73.869286,11373
40.759525,-73.970146,10022
40.71088,-73.963585,11249
40.748005,-73.973526,10016
40.729397,-73.949425,11222
40.725655,-73.79169,11432
40.650433,-73.957634,11226
40.863186,-73.92047,10034
40.63233,-74.01854,11209
40.606304,-73.95305,11229
40.819458,-73.92382,10451
40.710445,-73.90266,11385
40.77004,-73.91425,11103
40.7588,-73.968155,10022
40.79408,-73.944626,10029
40.653225,-73.88663,11207
40.775284,-73.90952,11105
40.65136,-73.86971,11239
40.84383,-73.837776,10461
40.715893,-74.00488,10007
40.6939,-73.81207,11419
40.68835,-73.964516,11238
40.601944,-74.175285,10314
40.741833,-73.90734,11377
40.609787,-73.996445,11214
40.633923,-74.1433,10302
40.798508,-73.94351,10029
40.694866,-73.98441,11201
40.74596,-73.81633,11355
40.640602,-73.942696,11203
40.785763,-73.84775,11356
40.65329,-74.01485,11232
40.77435,-73.90155,11105
40.807007,-73.90725,10454
40.61895,-73.95511,11230
40.707287,-74.0076,10005
40.80245,-73.950676,10026
40.81788,-73.945816,10030
40.735992,-73.7146,11426
40.73948,-73.97317,10010
40.830196,-73.82817,10465
40.697716,-73.920494,11237
40.70842,-74.01118,10006
40.618595,-74.035995,11209
40.704697,-73.738106,11429
40.881958,-73.90266,10463
40.766148,-73.8875,11370
40.73753,-73.73848,11004
40.701004,-73.94077,11206
40.72294,-73.9589,11211
40.693222,-73.95377,11205
40.68685,-73.978004,11217
40.729206,-73.98363,10009
40.74027,-73.82498,11367
40.86301,-73.915344,10034
40.735275,-73.783714,11365
40.8291,-73.91762,10456
40.65834,-73.89044,11239
40.857635,-73.891106,10458
40.596096,-73.90594,11234
40.637024,-74.16614,10303
40.53244,-74.18505,10312
40.678246,-73.79476,11436
40.743122,-73.97703,10016
40.732403,-73.98782,10003
40.610718,-73.95253,11229
40.724716,-73.94797,11222
40.633934,-73.91131,11236
40.689964,-73.92291,11221
40.747234,-73.97393,10016
40.78077,-73.791336,11360
40.72231,-74.00598,10005
40.625412,-73.95922,11230
40.814686,-73.92022,10451
40.565426,-74.13501,10306
40.67759,-73.89732,11207
40.695183,-73.817276,11419
40.713493,-73.741394,11429
40.64819,-73.88216,11239
40.893993,-73.84957,10466
40.614437,-73.99492,11204
40.520855,-74.18383,10312
40.64704,-74.00471,11220
40.81076,-73.93878,10037
40.661686,-73.995514,11232
40.650692,-73.97694,11218
40.68452,-73.85183,11416
40.58664,-73.96637,11235
40.660652,-74.00495,11232
40.535587,-74.21828,10309
40.677364,-73.9861,11215
40.714077,-73.953804,11211
40.644684,-74.017395,11220
40.733868,-73.98985,10003
40.822258,-73.88702,10459
40.596676,-73.950745,11229
40.641914,-73.74311,11422
40.56447,-74.18563,10312
40.51422,-74.235954,10307
40.885517,-73.82398,10475
40.752277,-73.78697,11358
40.597607,-73.96764,11223
40.829857,-73.886734,10459
40.595097,-74.0875,10305
40.654274,-73.961815,11226
40.81371,-73.91127,10455
40.58025,-73.96838,12235
40.78452,-73.96992,10024
40.70565,-73.94803,11206
40.73853,-73.879135,11373
40.78423,-73.95003,10128
40.760715,-73.830696,11354
40.7713,-73.983894,10023
40.761505,-73.96841,10022
40.71018,-73.91769,11385
40.57936,-74.1546,10314
40.85152,-73.82727,10461
40.572098,-74.12824,10306
40.655968,-73.99905,11232
40.72361,-73.99279,10002
40.862747,-73.90512,10468
40.750175,-73.76653,11364
40.697536,-73.99477,11201
40.660503,-73.9426,11203
40.703907,-73.76679,11412
40.700855,-73.95121,11206
40.66457,-73.996735,11215
40.64797,-73.91458,11236
40.689156,-73.87402,11208
40.636616,-73.94807,11210
40.760258,-73.96459,10035
40.598614,-73.988365,11214
40.707947,-73.87304,11379
40.714363,-74.003716,10007
40.667072,-73.834465,11417
40.713745,-73.945984,11211
40.5359,-74.21247,10309
40.714687,-73.95827,11211
40.86227,-73.83102,10469
40.691948,-73.81021,11436
40.88698,-73.84745,10466
40.668488,-73.79282,11436
40.865322,-73.84896,10469
40.73069,-73.98516,10003
40.581703,-73.839516,11694
40.669003,-73.89765,11207
40.764034,-73.74351,11362
40.769573,-73.73601,11362
40.50788,-74.22924,10309
40.86688,-73.86832,10467
40.71445,-74.006096,10007
40.690884,-73.989,11201
40.68827,-73.87629,11208
